,OID_,Elevation,Latitude,Longitude
10791,10364,45.0,-36.925,174.725
10792,10365,6.0,-36.925,174.825
10793,10366,1.0,-36.925,174.875
10794,10550,21.0,-37.025,174.875
10795,10323,40.0,-36.975,174.925
10796,10324,109.0,-36.975,174.975
10797,10325,120.0,-36.975,175.025
10798,10367,40.0,-36.925,174.925
10799,10368,27.0,-36.925,174.975
10800,10369,86.0,-36.925,175.025
10801,10533,19.0,-37.075,174.925
10802,10534,38.0,-37.075,174.975
10803,10535,210.0,-37.075,175.025
10804,10551,20.0,-37.025,174.925
10805,10552,40.0,-37.025,174.975
10806,10553,26.0,-37.025,175.025
10807,10024,29.0,-37.025,175.075
10808,10027,336.0,-37.025,175.125
10809,10034,369.0,-37.025,175.175
10810,10044,518.0,-37.025,175.225
10811,10329,27.0,-36.975,175.075
10812,10342,101.0,-36.975,175.125
10813,10350,137.0,-36.975,175.175
10814,10351,47.0,-36.975,175.225
10815,10536,121.0,-37.075,175.075
10816,10537,345.0,-37.075,175.125
10817,10538,232.0,-37.075,175.175
10818,10539,402.0,-37.075,175.225
10819,10153,114.0,-37.025,175.275
10820,10540,77.0,-37.075,175.275
10821,10164,49.0,-37.025,175.525
10822,10168,578.0,-37.025,175.575
10823,10352,154.0,-36.975,175.525
10824,10353,491.0,-36.975,175.575
10825,10370,176.0,-36.925,175.475
10826,10371,122.0,-36.925,175.525
10827,10372,396.0,-36.925,175.575
10828,10541,122.0,-37.075,175.525
10829,10542,536.0,-37.075,175.575
10830,10177,311.0,-37.025,175.625
10831,10182,574.0,-37.025,175.675
10832,10189,488.0,-37.025,175.725
10833,10196,218.0,-37.025,175.775
10834,10354,399.0,-36.975,175.625
10835,10355,339.0,-36.975,175.675
10836,10356,275.0,-36.975,175.725
10837,10357,172.0,-36.975,175.775
10838,10373,252.0,-36.925,175.625
10839,10374,100.0,-36.925,175.675
10840,10375,49.0,-36.925,175.725
10841,10376,58.0,-36.925,175.775
10842,10543,254.0,-37.075,175.625
10843,10544,284.0,-37.075,175.675
10844,10545,150.0,-37.075,175.725
10845,10546,19.0,-37.075,175.775
10846,10298,18.0,-37.025,175.825
10847,10358,133.0,-36.975,175.825
10848,10377,146.0,-36.925,175.825
10849,10547,146.0,-37.075,175.825
10850,10548,70.0,-37.075,175.875
10851,10378,102.0,-36.875,174.475
10852,10379,116.0,-36.875,174.525
10853,10394,80.0,-36.825,174.475
10854,10395,101.0,-36.825,174.525
10855,10406,95.0,-36.775,174.425
10856,10407,62.0,-36.775,174.475
10857,10408,31.0,-36.775,174.525
10858,10423,21.0,-36.725,174.375
10859,10424,41.0,-36.725,174.425
10860,10425,160.0,-36.725,174.475
10861,10426,87.0,-36.725,174.525
10862,10032,153.0,-36.725,174.575
10863,10041,34.0,-36.725,174.625
10864,10050,70.0,-36.725,174.675
10865,10380,96.0,-36.875,174.575
10866,10381,21.0,-36.875,174.625
10867,10396,79.0,-36.825,174.575
10868,10397,20.0,-36.825,174.625
10869,10409,40.0,-36.775,174.575
10870,10410,,-36.775,174.625
10871,10411,30.0,-36.775,174.675
10872,10152,84.0,-36.725,174.725
10873,10382,23.0,-36.875,174.725
10874,10383,66.0,-36.875,174.775
10875,10384,38.0,-36.875,174.825
10876,10385,20.0,-36.875,174.875
10877,10412,56.0,-36.775,174.725
10878,10413,5.0,-36.775,174.775
10879,10414,38.0,-36.775,174.875
10880,10415,70.0,-36.775,174.925
10881,10386,22.0,-36.875,175.175
10882,10398,25.0,-36.825,175.075
10883,10399,42.0,-36.825,175.125
10884,10416,41.0,-36.775,175.125
10885,10417,56.0,-36.775,175.175
10886,10159,95.0,-36.725,175.475
10887,10173,392.0,-36.725,175.525
10888,10187,200.0,-36.725,175.575
10889,10387,81.0,-36.875,175.425
10890,10388,85.0,-36.875,175.475
10891,10389,190.0,-36.875,175.525
10892,10390,459.0,-36.875,175.575
10893,10400,136.0,-36.825,175.475
10894,10401,244.0,-36.825,175.525
10895,10402,311.0,-36.825,175.575
10896,10418,215.0,-36.775,175.525
10897,10419,207.0,-36.775,175.575
10898,10188,82.0,-36.725,175.775
10899,10391,54.0,-36.875,175.625
10900,10392,40.0,-36.875,175.725
10901,10393,37.0,-36.875,175.775
10902,10403,341.0,-36.825,175.625
10903,10404,12.0,-36.825,175.675
10904,10405,80.0,-36.825,175.775
10905,10420,106.0,-36.775,175.625
10906,10421,107.0,-36.775,175.675
10907,10422,60.0,-36.775,175.725
10908,10191,13.0,-36.675,174.325
10909,10431,160.0,-36.625,174.325
10910,10572,81.0,-36.575,174.275
10911,10578,37.0,-36.575,174.325
10912,10200,52.0,-36.675,174.375
10913,10307,8.0,-36.675,174.425
10914,10319,70.0,-36.675,174.475
10915,10331,63.0,-36.675,174.525
10916,10432,39.0,-36.625,174.475
10917,10433,39.0,-36.625,174.525
10918,10584,19.0,-36.575,174.375
10919,10585,39.0,-36.575,174.475
10920,10586,88.0,-36.575,174.525
10921,10338,93.0,-36.675,174.575
10922,10346,50.0,-36.675,174.625
10923,10427,68.0,-36.675,174.675
10924,10435,59.0,-36.625,174.575
10925,10437,60.0,-36.625,174.625
10926,10441,33.0,-36.625,174.675
10927,10587,113.0,-36.575,174.575
10928,10588,58.0,-36.575,174.625
10929,10589,56.0,-36.575,174.675
10930,10428,,-36.675,174.725
10931,10452,44.0,-36.625,174.725
10932,10429,152.0,-36.675,175.475
10933,10430,245.0,-36.675,175.525
10934,10459,14.0,-36.625,175.475
10935,10466,295.0,-36.625,175.525
10936,10564,187.0,-36.625,175.575
10937,10590,140.0,-36.575,175.425
10938,10591,79.0,-36.575,175.475
10939,10567,102.0,-36.625,175.825
10940,10618,10.0,-36.375,174.075
10941,10619,101.0,-36.375,174.125
10942,10592,64.0,-36.525,174.225
10943,10593,44.0,-36.525,174.275
10944,10602,16.0,-36.475,174.175
10945,10603,120.0,-36.475,174.225
10946,10620,10.0,-36.375,174.275
10947,10621,28.0,-36.375,174.325
10948,10594,,-36.525,174.425
10949,10595,153.0,-36.525,174.475
10950,10596,54.0,-36.525,174.525
10951,10604,13.0,-36.475,174.425
10952,10605,257.0,-36.475,174.475
10953,10606,100.0,-36.475,174.525
10954,10611,59.0,-36.425,174.475
10955,10612,190.0,-36.425,174.525
10956,10622,59.0,-36.375,174.375
10957,10623,49.0,-36.375,174.475
10958,10624,98.0,-36.375,174.525
10959,10597,75.0,-36.525,174.575
10960,10598,119.0,-36.525,174.625
10961,10599,30.0,-36.525,174.675
10962,10607,64.0,-36.475,174.575
10963,10608,140.0,-36.475,174.625
10964,10609,67.0,-36.475,174.675
10965,10613,98.0,-36.425,174.575
10966,10614,97.0,-36.425,174.625
10967,10615,72.0,-36.425,174.675
10968,10625,160.0,-36.375,174.575
10969,10626,142.0,-36.375,174.625
10970,10627,47.0,-36.375,174.675
10971,10616,22.0,-36.425,174.725
10972,10617,50.0,-36.425,174.875
10973,10628,36.0,-36.375,174.775
10974,10629,45.0,-36.375,174.825
10975,10600,798.0,-36.525,175.375
10976,10610,183.0,-36.475,175.375
10977,10601,247.0,-36.525,175.425
10978,11005,8.0,-36.225,173.975
10979,10630,8.0,-36.325,174.025
10980,10631,73.0,-36.325,174.075
10981,10632,43.0,-36.325,174.125
10982,10643,89.0,-36.275,174.025
10983,10644,89.0,-36.275,174.075
10984,10645,60.0,-36.275,174.125
10985,11006,86.0,-36.225,174.025
10986,11007,57.0,-36.225,174.075
10987,10633,3.0,-36.325,174.275
10988,10646,55.0,-36.275,174.325
10989,11008,80.0,-36.225,174.225
10990,11009,95.0,-36.225,174.275
10991,10634,55.0,-36.325,174.375
10992,10635,58.0,-36.325,174.425
10993,10636,40.0,-36.325,174.475
10994,10637,56.0,-36.325,174.525
10995,10647,10.0,-36.275,174.375
10996,10648,20.0,-36.275,174.475
10997,10649,40.0,-36.275,174.525
10998,11010,64.0,-36.225,174.375
10999,11011,38.0,-36.225,174.425
11000,11012,,-36.225,174.475
11001,11013,40.0,-36.225,174.525
11002,10638,63.0,-36.325,174.575
11003,10639,182.0,-36.325,174.625
11004,10640,182.0,-36.325,174.675
11005,10650,41.0,-36.275,174.575
11006,10651,187.0,-36.275,174.625
11007,11001,96.0,-36.275,174.675
11008,11014,107.0,-36.225,174.575
11009,11016,80.0,-36.225,174.625
11010,11017,139.0,-36.225,174.675
11011,10641,28.0,-36.325,174.725
11012,11002,91.0,-36.275,174.725
11013,11003,284.0,-36.275,174.775
11014,11018,67.0,-36.225,175.075
11015,11020,61.0,-36.225,175.375
11016,10642,191.0,-36.325,175.525
11017,11004,38.0,-36.275,175.475
11018,11022,112.0,-36.225,175.425
11019,11023,33.0,-36.225,175.475
11020,11024,40.0,-36.175,173.975
11021,11038,68.0,-36.125,173.925
11022,11039,20.0,-36.125,173.975
11023,11052,81.0,-36.075,173.875
11024,11053,20.0,-36.075,173.925
11025,11054,16.0,-36.075,173.975
11026,11068,82.0,-36.025,173.825
11027,11069,20.0,-36.025,173.875
11028,11070,20.0,-36.025,173.925
11029,11071,117.0,-36.025,173.975
11030,11025,18.0,-36.175,174.025
11031,11040,2.0,-36.125,174.025
11032,11041,9.0,-36.125,174.075
11033,11042,60.0,-36.125,174.125
11034,11055,19.0,-36.075,174.025
11035,11056,96.0,-36.075,174.075
11036,11057,89.0,-36.075,174.125
11037,11072,36.0,-36.025,174.025
11038,11073,31.0,-36.025,174.075
11039,11074,41.0,-36.025,174.125
11040,11026,124.0,-36.175,174.175
11041,11027,39.0,-36.175,174.325
11042,11043,28.0,-36.125,174.175
11043,11044,29.0,-36.125,174.225
11044,11045,20.0,-36.125,174.275
11045,11046,43.0,-36.125,174.325
11046,11058,81.0,-36.075,174.175
11047,11059,107.0,-36.075,174.225
11048,11060,80.0,-36.075,174.275
11049,11061,59.0,-36.075,174.325
11050,11075,79.0,-36.025,174.175
11051,11076,51.0,-36.025,174.225
11052,11077,40.0,-36.025,174.275
11053,11078,108.0,-36.025,174.325
11054,11028,32.0,-36.175,174.375
11055,11029,51.0,-36.175,174.425
11056,11030,70.0,-36.175,174.475
11057,11031,91.0,-36.175,174.525
11058,11047,83.0,-36.125,174.425
11059,11048,59.0,-36.125,174.475
11060,11049,69.0,-36.125,174.525
11061,11062,140.0,-36.075,174.375
11062,11063,245.0,-36.075,174.425
11063,11064,244.0,-36.075,174.475
11064,11065,124.0,-36.075,174.525
11065,11079,58.0,-36.025,174.375
11066,11080,20.0,-36.025,174.425
11067,11081,37.0,-36.025,174.475
11068,11032,100.0,-36.175,174.575
11069,11033,40.0,-36.175,174.625
11070,11050,11.0,-36.125,174.575
11071,11066,21.0,-36.075,174.575
11072,11034,96.0,-36.175,175.325
11073,11035,164.0,-36.175,175.375
11074,11051,79.0,-36.125,175.375
11075,11067,442.0,-36.075,175.375
11076,11036,432.0,-36.175,175.425
11077,11037,21.0,-36.175,175.475
11078,11369,,-35.825,173.625
11079,11082,59.0,-35.975,173.775
11080,11097,55.0,-35.925,173.725
11081,11098,54.0,-35.925,173.775
11082,11112,57.0,-35.875,173.725
11083,11113,51.0,-35.875,173.775
11084,11370,44.0,-35.825,173.675
11085,11371,70.0,-35.825,173.725
11086,11372,20.0,-35.825,173.775
11087,11083,20.0,-35.975,173.825
11088,11084,19.0,-35.975,173.875
11089,11085,37.0,-35.975,173.925
11090,11086,56.0,-35.975,173.975
11091,11099,20.0,-35.925,173.825
11092,11100,20.0,-35.925,173.875
11093,11101,32.0,-35.925,173.925
11094,11102,70.0,-35.925,173.975
11095,11114,45.0,-35.875,173.825
11096,11115,21.0,-35.875,173.875
11097,11116,16.0,-35.875,173.925
11098,11117,82.0,-35.875,173.975
11099,11373,142.0,-35.825,173.825
11100,11374,61.0,-35.825,173.875
11101,11375,20.0,-35.825,173.925
11102,11376,312.0,-35.825,173.975
11103,11087,27.0,-35.975,174.025
11104,11088,53.0,-35.975,174.075
11105,11089,35.0,-35.975,174.125
11106,11103,82.0,-35.925,174.025
11107,11104,80.0,-35.925,174.075
11108,11105,80.0,-35.925,174.125
11109,11118,20.0,-35.875,174.025
11110,11119,98.0,-35.875,174.075
11111,11120,178.0,-35.875,174.125
11112,11377,16.0,-35.825,174.025
11113,11378,119.0,-35.825,174.075
11114,11379,40.0,-35.825,174.125
11115,11090,57.0,-35.975,174.175
11116,11091,56.0,-35.975,174.225
11117,11092,57.0,-35.975,174.275
11118,11093,141.0,-35.975,174.325
11119,11106,104.0,-35.925,174.175
11120,11107,158.0,-35.925,174.225
11121,11108,101.0,-35.925,174.275
11122,11109,202.0,-35.925,174.325
11123,11121,298.0,-35.875,174.175
11124,11122,60.0,-35.875,174.225
11125,11123,100.0,-35.875,174.275
11126,11124,95.0,-35.875,174.325
11127,11380,126.0,-35.825,174.175
11128,11381,109.0,-35.825,174.225
11129,11382,121.0,-35.825,174.275
11130,11383,57.0,-35.825,174.325
11131,11094,46.0,-35.975,174.375
11132,11095,19.0,-35.975,174.425
11133,11096,,-35.975,174.475
11134,11110,141.0,-35.925,174.375
11135,11111,85.0,-35.925,174.425
11136,11125,42.0,-35.875,174.375
11137,11126,20.0,-35.875,174.425
11138,11384,8.0,-35.825,174.525
11139,11385,42.0,-35.775,173.625
11140,11401,370.0,-35.725,173.575
11141,11402,147.0,-35.725,173.625
11142,11420,76.0,-35.675,173.525
11143,11421,215.0,-35.675,173.575
11144,11422,398.0,-35.675,173.625
11145,11386,191.0,-35.775,173.675
11146,11387,70.0,-35.775,173.725
11147,11388,280.0,-35.775,173.775
11148,11403,167.0,-35.725,173.675
11149,11404,599.0,-35.725,173.725
11150,11405,480.0,-35.725,173.775
11151,11423,469.0,-35.675,173.675
11152,11424,516.0,-35.675,173.725
11153,11425,362.0,-35.675,173.775
11154,11389,156.0,-35.775,173.825
11155,11390,101.0,-35.775,173.875
11156,11391,305.0,-35.775,173.925
11157,11392,100.0,-35.775,173.975
11158,11406,331.0,-35.725,173.825
11159,11407,168.0,-35.725,173.875
11160,11408,61.0,-35.725,173.925
11161,11409,69.0,-35.725,173.975
11162,11426,101.0,-35.675,173.825
11163,11427,51.0,-35.675,173.875
11164,11428,364.0,-35.675,173.925
11165,11429,140.0,-35.675,173.975
11166,11393,72.0,-35.775,174.025
11167,11394,56.0,-35.775,174.075
11168,11395,100.0,-35.775,174.125
11169,11410,55.0,-35.725,174.025
11170,11411,61.0,-35.725,174.075
11171,11412,69.0,-35.725,174.125
11172,11430,96.0,-35.675,174.025
11173,11431,99.0,-35.675,174.075
11174,11432,100.0,-35.675,174.125
11175,11396,150.0,-35.775,174.175
11176,11397,74.0,-35.775,174.225
11177,11398,25.0,-35.775,174.275
11178,11413,147.0,-35.725,174.175
11179,11414,218.0,-35.725,174.225
11180,11415,343.0,-35.725,174.275
11181,11416,20.0,-35.725,174.325
11182,11433,173.0,-35.675,174.175
11183,11434,160.0,-35.675,174.225
11184,11435,180.0,-35.675,174.275
11185,11436,80.0,-35.675,174.325
11186,11399,63.0,-35.775,174.425
11187,11400,127.0,-35.775,174.525
11188,11417,35.0,-35.725,174.375
11189,11418,214.0,-35.725,174.425
11190,11419,45.0,-35.725,174.475
11191,11437,99.0,-35.675,174.375
11192,11438,93.0,-35.675,174.425
11193,11439,99.0,-35.675,174.475
11194,11138,22.0,-35.475,173.325
11195,11139,3.0,-35.475,173.375
11196,11140,47.0,-35.475,173.425
11197,11462,19.0,-35.575,173.425
11198,11484,228.0,-35.525,173.425
11199,11141,93.0,-35.475,173.475
11200,11142,51.0,-35.475,173.525
11201,11143,116.0,-35.475,173.575
11202,11144,60.0,-35.475,173.625
11203,11440,152.0,-35.625,173.475
11204,11441,301.0,-35.625,173.525
11205,11442,354.0,-35.625,173.575
11206,11443,558.0,-35.625,173.625
11207,11463,314.0,-35.575,173.475
11208,11464,167.0,-35.575,173.525
11209,11465,289.0,-35.575,173.575
11210,11466,539.0,-35.575,173.625
11211,11485,354.0,-35.525,173.475
11212,11486,616.0,-35.525,173.525
11213,11487,319.0,-35.525,173.575
11214,11488,628.0,-35.525,173.625
11215,11145,20.0,-35.475,173.675
11216,11146,60.0,-35.475,173.725
11217,11147,65.0,-35.475,173.775
11218,11444,516.0,-35.625,173.675
11219,11445,207.0,-35.625,173.725
11220,11446,161.0,-35.625,173.775
11221,11467,571.0,-35.575,173.675
11222,11468,355.0,-35.575,173.725
11223,11469,192.0,-35.575,173.775
11224,11489,301.0,-35.525,173.675
11225,11490,107.0,-35.525,173.725
11226,11491,323.0,-35.525,173.775
11227,11015,125.0,-35.525,173.825
11228,11019,230.0,-35.525,173.875
11229,11127,155.0,-35.525,173.925
11230,11128,88.0,-35.525,173.975
11231,11148,97.0,-35.475,173.825
11232,11149,140.0,-35.475,173.875
11233,11150,131.0,-35.475,173.925
11234,11151,125.0,-35.475,173.975
11235,11447,63.0,-35.625,173.825
11236,11448,171.0,-35.625,173.875
11237,11449,333.0,-35.625,173.925
11238,11450,231.0,-35.625,173.975
11239,11470,99.0,-35.575,173.825
11240,11471,226.0,-35.575,173.875
11241,11472,141.0,-35.575,173.925
11242,11473,81.0,-35.575,173.975
11243,11129,175.0,-35.525,174.025
11244,11130,79.0,-35.525,174.075
11245,11131,128.0,-35.525,174.125
11246,11152,141.0,-35.475,174.025
11247,11153,81.0,-35.475,174.075
11248,11154,158.0,-35.475,174.125
11249,11451,40.0,-35.625,174.025
11250,11452,73.0,-35.625,174.075
11251,11453,122.0,-35.625,174.125
11252,11474,107.0,-35.575,174.025
11253,11475,243.0,-35.575,174.075
11254,11476,120.0,-35.575,174.125
11255,11132,136.0,-35.525,174.175
11256,11133,97.0,-35.525,174.225
11257,11134,126.0,-35.525,174.275
11258,11135,100.0,-35.525,174.325
11259,11155,203.0,-35.475,174.175
11260,11156,268.0,-35.475,174.225
11261,11157,246.0,-35.475,174.275
11262,11158,157.0,-35.475,174.325
11263,11454,120.0,-35.625,174.175
11264,11455,121.0,-35.625,174.225
11265,11456,126.0,-35.625,174.275
11266,11457,140.0,-35.625,174.325
11267,11477,122.0,-35.575,174.175
11268,11478,97.0,-35.575,174.225
11269,11479,152.0,-35.575,174.275
11270,11480,148.0,-35.575,174.325
11271,11136,120.0,-35.525,174.375
11272,11137,43.0,-35.525,174.425
11273,11159,242.0,-35.475,174.375
11274,11160,41.0,-35.475,174.425
11275,11458,253.0,-35.625,174.375
11276,11459,154.0,-35.625,174.425
11277,11460,56.0,-35.625,174.475
11278,11461,46.0,-35.625,174.525
11279,11481,203.0,-35.575,174.375
11280,11482,221.0,-35.575,174.425
11281,11483,75.0,-35.575,174.475
11282,11203,37.0,-35.325,173.175
11283,11204,16.0,-35.325,173.225
11284,11161,59.0,-35.425,173.275
11285,11162,205.0,-35.425,173.325
11286,11163,19.0,-35.425,173.375
11287,11182,359.0,-35.375,173.275
11288,11183,401.0,-35.375,173.325
11289,11184,30.0,-35.375,173.375
11290,11185,36.0,-35.375,173.425
11291,11205,54.0,-35.325,173.275
11292,11206,94.0,-35.325,173.325
11293,11207,82.0,-35.325,173.375
11294,11208,106.0,-35.325,173.425
11295,11164,61.0,-35.425,173.475
11296,11165,,-35.425,173.525
11297,11166,19.0,-35.425,173.575
11298,11167,34.0,-35.425,173.625
11299,11186,45.0,-35.375,173.525
11300,11187,123.0,-35.375,173.575
11301,11188,188.0,-35.375,173.625
11302,11209,115.0,-35.325,173.475
11303,11210,,-35.325,173.525
11304,11211,10.0,-35.325,173.625
11305,11168,118.0,-35.425,173.675
11306,11169,126.0,-35.425,173.725
11307,11170,157.0,-35.425,173.775
11308,11189,175.0,-35.375,173.675
11309,11190,128.0,-35.375,173.725
11310,11191,247.0,-35.375,173.775
11311,11212,146.0,-35.325,173.675
11312,11213,129.0,-35.325,173.725
11313,11214,248.0,-35.325,173.775
11314,11171,162.0,-35.425,173.825
11315,11172,217.0,-35.425,173.875
11316,11173,134.0,-35.425,173.925
11317,11174,58.0,-35.425,173.975
11318,11192,279.0,-35.375,173.825
11319,11193,192.0,-35.375,173.875
11320,11194,156.0,-35.375,173.925
11321,11195,121.0,-35.375,173.975
11322,11215,202.0,-35.325,173.825
11323,11216,203.0,-35.325,173.875
11324,11217,80.0,-35.325,173.925
11325,11218,73.0,-35.325,173.975
11326,11175,93.0,-35.425,174.025
11327,11176,39.0,-35.425,174.075
11328,11177,146.0,-35.425,174.125
11329,11196,86.0,-35.375,174.025
11330,11197,17.0,-35.375,174.075
11331,11198,21.0,-35.375,174.125
11332,11219,80.0,-35.325,174.025
11333,11220,24.0,-35.325,174.075
11334,11221,18.0,-35.325,174.125
11335,11178,168.0,-35.425,174.175
11336,11179,159.0,-35.425,174.225
11337,11180,302.0,-35.425,174.275
11338,11181,41.0,-35.425,174.325
11339,11199,31.0,-35.375,174.175
11340,11200,130.0,-35.375,174.225
11341,11201,182.0,-35.375,174.275
11342,11202,20.0,-35.375,174.325
11343,11222,56.0,-35.325,174.175
11344,11223,30.0,-35.325,174.225
11345,11224,87.0,-35.325,174.275
11346,11225,19.0,-35.325,174.325
11347,11263,93.0,-35.175,173.075
11348,11226,226.0,-35.275,173.175
11349,11227,89.0,-35.275,173.225
11350,11245,26.0,-35.225,173.125
11351,11246,272.0,-35.225,173.175
11352,11247,324.0,-35.225,173.225
11353,11264,19.0,-35.175,173.175
11354,11265,283.0,-35.175,173.225
11355,11282,20.0,-35.125,173.175
11356,11283,8.0,-35.125,173.225
11357,11021,74.0,-35.225,173.275
11358,11228,40.0,-35.275,173.275
11359,11229,79.0,-35.275,173.325
11360,11230,112.0,-35.275,173.375
11361,11231,132.0,-35.275,173.425
11362,11248,64.0,-35.225,173.325
11363,11249,412.0,-35.225,173.375
11364,11250,533.0,-35.225,173.425
11365,11266,278.0,-35.175,173.275
11366,11267,71.0,-35.175,173.325
11367,11268,131.0,-35.175,173.375
11368,11269,209.0,-35.175,173.425
11369,11284,20.0,-35.125,173.275
11370,11285,43.0,-35.125,173.325
11371,11286,92.0,-35.125,173.375
11372,11287,122.0,-35.125,173.425
11373,11232,43.0,-35.275,173.475
11374,11233,49.0,-35.275,173.575
11375,11234,216.0,-35.275,173.625
11376,11251,331.0,-35.225,173.475
11377,11252,39.0,-35.225,173.525
11378,11253,189.0,-35.225,173.575
11379,11254,265.0,-35.225,173.625
11380,11270,288.0,-35.175,173.475
11381,11271,401.0,-35.175,173.525
11382,11272,189.0,-35.175,173.575
11383,11273,125.0,-35.175,173.625
11384,11288,135.0,-35.125,173.475
11385,11289,214.0,-35.125,173.525
11386,11290,314.0,-35.125,173.575
11387,11291,121.0,-35.125,173.625
11388,11235,188.0,-35.275,173.675
11389,11236,56.0,-35.275,173.725
11390,11237,254.0,-35.275,173.775
11391,11255,263.0,-35.225,173.675
11392,11256,284.0,-35.225,173.725
11393,11257,350.0,-35.225,173.775
11394,11274,243.0,-35.175,173.675
11395,11275,122.0,-35.175,173.725
11396,11276,293.0,-35.175,173.775
11397,11292,80.0,-35.125,173.675
11398,11293,150.0,-35.125,173.725
11399,11294,171.0,-35.125,173.775
11400,11238,327.0,-35.275,173.825
11401,11239,200.0,-35.275,173.875
11402,11240,88.0,-35.275,173.925
11403,11241,60.0,-35.275,173.975
